,place,extraction_dt,car_group,start_date,end_date,start_time,end_time,cars,prices
2220,CGH,2021-10-29 13:53:19.684747,GRUPO AX - MOVIDA ON,04/11/2021,19/11/2021,08:00,08:00, Mobi Like ou similar ,107.35
2221,CGH,2021-10-29 13:53:19.684747,GRUPO B - ECONÔMICO,04/11/2021,19/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",122.85
2222,CGH,2021-10-29 13:53:19.684747,GRUPO BS - ECONÔMICO SEDAN,04/11/2021,19/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",134.98
2223,CGH,2021-10-29 13:53:19.684747,GRUPO BX - ECONÔMICO PLUS,04/11/2021,19/11/2021,08:00,08:00, HB20 ou Similar ,124.59
2224,CGH,2021-10-29 13:53:19.684747,GRUPO C - COMPACTO,04/11/2021,19/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",136.53
2225,CGH,2021-10-29 13:53:19.684747,GRUPO D - HATCH AUTOMÁTICO,04/11/2021,19/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",143.45
2226,CGH,2021-10-29 13:53:19.684747,GRUPO F - SEDAN COMPACTO S,04/11/2021,19/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",145.65
2227,CGH,2021-10-29 13:53:19.684747,GRUPO FX - SEDAN AUTOMÁTICO,04/11/2021,19/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",185.13
2228,CGH,2021-10-29 13:53:19.684747,GRUPO H - SUV AUTOMÁTICA,04/11/2021,19/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",195.52
2229,CGH,2021-10-29 13:53:19.684747,GRUPO HN - NOVO NISSAN KICKS,04/11/2021,19/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,304.87
2230,CGH,2021-10-29 13:53:19.684747,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,04/11/2021,19/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",213.71
2231,CGH,2021-10-29 13:53:19.684747,GRUPO HX - SUV AUTOMÁTICA PLUS,04/11/2021,19/11/2021,08:00,08:00," Creta, T-cross ou Similar ",276.29
2232,CGH,2021-10-29 13:53:19.684747,GRUPO JC - MOVIDA CARGO,04/11/2021,19/11/2021,08:00,08:00," Doblo Cargo, ou similar ",180.9
2233,CGH,2021-10-29 13:53:19.684747,GRUPO MJ - FURGÃO PREMIUM,04/11/2021,19/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",367.59
2234,CGH,2021-10-29 13:53:19.684747,GRUPO QX - EXECUTIVO AUTOMÁTICO,04/11/2021,19/11/2021,08:00,08:00," Cronos, Cruze sedan/Hatch, e Similar ",377.62
2235,CGH,2021-10-29 13:53:19.684747,GRUPO SX - CAMINHONETE 4X4,04/11/2021,19/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,561.89
2236,GRU,2021-10-29 13:53:35.166479,GRUPO AX - MOVIDA ON,04/11/2021,19/11/2021,08:00,08:00, Mobi Like ou similar ,128.96
2237,GRU,2021-10-29 13:53:35.166479,GRUPO B - ECONÔMICO,04/11/2021,19/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",139.89
2238,GRU,2021-10-29 13:53:35.166479,GRUPO BS - ECONÔMICO SEDAN,04/11/2021,19/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",150.29
2239,GRU,2021-10-29 13:53:35.166479,GRUPO BX - ECONÔMICO PLUS,04/11/2021,19/11/2021,08:00,08:00, HB20 ou Similar ,141.63
2240,GRU,2021-10-29 13:53:35.166479,GRUPO C - COMPACTO,04/11/2021,19/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",148.1
2241,GRU,2021-10-29 13:53:35.166479,GRUPO D - HATCH AUTOMÁTICO,04/11/2021,19/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",155.03
2242,GRU,2021-10-29 13:53:35.166479,GRUPO F - SEDAN COMPACTO S,04/11/2021,19/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",156.31
2243,GRU,2021-10-29 13:53:35.166479,GRUPO FX - SEDAN AUTOMÁTICO,04/11/2021,19/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",203.09
2244,GRU,2021-10-29 13:53:35.166479,GRUPO H - SUV AUTOMÁTICA,04/11/2021,19/11/2021,08:00,08:00," C4, 2008, Duster ou similar  ",232.54
2245,GRU,2021-10-29 13:53:35.166479,GRUPO HN - NOVO NISSAN KICKS,04/11/2021,19/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,302.78
2246,GRU,2021-10-29 13:53:35.166479,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,04/11/2021,19/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",250.73
2247,GRU,2021-10-29 13:53:35.166479,GRUPO HX - SUV AUTOMÁTICA PLUS,04/11/2021,19/11/2021,08:00,08:00," Creta, T-cross ou Similar ",274.2
2248,GRU,2021-10-29 13:53:35.166479,GRUPO J - MINIVAN,04/11/2021,19/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",193.97
2249,GRU,2021-10-29 13:53:35.166479,GRUPO JC - MOVIDA CARGO,04/11/2021,19/11/2021,08:00,08:00," Doblo Cargo, ou similar ",208.81
2250,GRU,2021-10-29 13:53:35.166479,GRUPO KX - SUV PREMIUM 7 Lugares,04/11/2021,19/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",630.79
2251,GRU,2021-10-29 13:53:35.166479,GRUPO MJ - FURGÃO PREMIUM,04/11/2021,19/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",427.08
2252,GRU,2021-10-29 13:53:35.166479,GRUPO SX - CAMINHONETE 4X4,04/11/2021,19/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,559.8
2253,GRU,2021-10-29 13:53:35.166479,GRUPO XE - EXECUTIVO ELÉTRICO,04/11/2021,19/11/2021,08:00,08:00, LEAF ou similar ,357.8
2254,CGH,2021-10-29 13:53:47.072851,GRUPO AX - MOVIDA ON,04/11/2021,14/11/2021,08:00,08:00, Mobi Like ou similar ,110.81
2255,CGH,2021-10-29 13:53:47.072851,GRUPO B - ECONÔMICO,04/11/2021,14/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",126.31
2256,CGH,2021-10-29 13:53:47.072851,GRUPO BS - ECONÔMICO SEDAN,04/11/2021,14/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",138.44
2257,CGH,2021-10-29 13:53:47.072851,GRUPO BX - ECONÔMICO PLUS,04/11/2021,14/11/2021,08:00,08:00, HB20 ou Similar ,128.05
2258,CGH,2021-10-29 13:53:47.072851,GRUPO C - COMPACTO,04/11/2021,14/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",139.99
2259,CGH,2021-10-29 13:53:47.072851,GRUPO D - HATCH AUTOMÁTICO,04/11/2021,14/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",146.92
2260,CGH,2021-10-29 13:53:47.072851,GRUPO F - SEDAN COMPACTO S,04/11/2021,14/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",149.11
2261,CGH,2021-10-29 13:53:47.072851,GRUPO FX - SEDAN AUTOMÁTICO,04/11/2021,14/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",188.6
2262,CGH,2021-10-29 13:53:47.072851,GRUPO H - SUV AUTOMÁTICA,04/11/2021,14/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",198.99
2263,CGH,2021-10-29 13:53:47.072851,GRUPO HN - NOVO NISSAN KICKS,04/11/2021,14/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,308.34
2264,CGH,2021-10-29 13:53:47.072851,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,04/11/2021,14/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",217.17
2265,CGH,2021-10-29 13:53:47.072851,GRUPO HX - SUV AUTOMÁTICA PLUS,04/11/2021,14/11/2021,08:00,08:00," Creta, T-cross ou Similar ",279.76
2266,CGH,2021-10-29 13:53:47.072851,GRUPO JC - MOVIDA CARGO,04/11/2021,14/11/2021,08:00,08:00," Doblo Cargo, ou similar ",184.47
2267,CGH,2021-10-29 13:53:47.072851,GRUPO MJ - FURGÃO PREMIUM,04/11/2021,14/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",371.06
2268,CGH,2021-10-29 13:53:47.072851,GRUPO MR - FURGÃO PREMIUM,04/11/2021,14/11/2021,08:00,08:00," Boxer, Jumper ou Similar ",501.79
2269,CGH,2021-10-29 13:53:47.072851,GRUPO QX - EXECUTIVO AUTOMÁTICO,04/11/2021,14/11/2021,08:00,08:00," Cronos, Cruze sedan/Hatch, e Similar ",381.09
2270,CGH,2021-10-29 13:53:47.072851,GRUPO SX - CAMINHONETE 4X4,04/11/2021,14/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,565.35
2271,GRU,2021-10-29 13:54:05.660495,GRUPO AX - MOVIDA ON,04/11/2021,14/11/2021,08:00,08:00, Mobi Like ou similar ,132.42
2272,GRU,2021-10-29 13:54:05.660495,GRUPO B - ECONÔMICO,04/11/2021,14/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",143.36
2273,GRU,2021-10-29 13:54:05.660495,GRUPO BS - ECONÔMICO SEDAN,04/11/2021,14/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",153.75
2274,GRU,2021-10-29 13:54:05.660495,GRUPO BX - ECONÔMICO PLUS,04/11/2021,14/11/2021,08:00,08:00, HB20 ou Similar ,145.09
2275,GRU,2021-10-29 13:54:05.660495,GRUPO C - COMPACTO,04/11/2021,14/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",151.56
2276,GRU,2021-10-29 13:54:05.660495,GRUPO D - HATCH AUTOMÁTICO,04/11/2021,14/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",158.49
2277,GRU,2021-10-29 13:54:05.660495,GRUPO F - SEDAN COMPACTO S,04/11/2021,14/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",159.77
2278,GRU,2021-10-29 13:54:05.660495,GRUPO FX - SEDAN AUTOMÁTICO,04/11/2021,14/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",206.56
2279,GRU,2021-10-29 13:54:05.660495,GRUPO H - SUV AUTOMÁTICA,04/11/2021,14/11/2021,08:00,08:00," C4, 2008, Duster ou similar  ",236.0
2280,GRU,2021-10-29 13:54:05.660495,GRUPO HN - NOVO NISSAN KICKS,04/11/2021,14/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,306.24
2281,GRU,2021-10-29 13:54:05.660495,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,04/11/2021,14/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",254.19
2282,GRU,2021-10-29 13:54:05.660495,GRUPO HX - SUV AUTOMÁTICA PLUS,04/11/2021,14/11/2021,08:00,08:00," Creta, T-cross ou Similar ",277.66
2283,GRU,2021-10-29 13:54:05.660495,GRUPO J - MINIVAN,04/11/2021,14/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",197.43
2284,GRU,2021-10-29 13:54:05.660495,GRUPO JC - MOVIDA CARGO,04/11/2021,14/11/2021,08:00,08:00," Doblo Cargo, ou similar ",212.38
2285,GRU,2021-10-29 13:54:05.660495,GRUPO KX - SUV PREMIUM 7 Lugares,04/11/2021,14/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",634.25
2286,GRU,2021-10-29 13:54:05.660495,GRUPO MJ - FURGÃO PREMIUM,04/11/2021,14/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",430.54
2287,GRU,2021-10-29 13:54:05.660495,GRUPO SX - CAMINHONETE 4X4,04/11/2021,14/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut)  ,563.26
2288,GRU,2021-10-29 13:54:05.660495,GRUPO XE - EXECUTIVO ELÉTRICO,04/11/2021,14/11/2021,08:00,08:00, LEAF ou similar ,361.27
2289,CGH,2021-10-29 13:54:12.241893,GRUPO AX - MOVIDA ON,03/11/2021,18/11/2021,08:00,08:00, Mobi Like ou similar ,107.35
2290,CGH,2021-10-29 13:54:12.241893,GRUPO B - ECONÔMICO,03/11/2021,18/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",122.85
2291,CGH,2021-10-29 13:54:12.241893,GRUPO BS - ECONÔMICO SEDAN,03/11/2021,18/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",134.98
2292,CGH,2021-10-29 13:54:12.241893,GRUPO BX - ECONÔMICO PLUS,03/11/2021,18/11/2021,08:00,08:00, HB20 ou Similar ,124.59
2293,CGH,2021-10-29 13:54:12.241893,GRUPO C - COMPACTO,03/11/2021,18/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",136.53
2294,CGH,2021-10-29 13:54:12.241893,GRUPO D - HATCH AUTOMÁTICO,03/11/2021,18/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",143.45
2295,CGH,2021-10-29 13:54:12.241893,GRUPO F - SEDAN COMPACTO S,03/11/2021,18/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",145.65
2296,CGH,2021-10-29 13:54:12.241893,GRUPO FX - SEDAN AUTOMÁTICO,03/11/2021,18/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",185.13
2297,CGH,2021-10-29 13:54:12.241893,GRUPO H - SUV AUTOMÁTICA,03/11/2021,18/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",195.52
2298,CGH,2021-10-29 13:54:12.241893,GRUPO HN - NOVO NISSAN KICKS,03/11/2021,18/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,304.87
2299,CGH,2021-10-29 13:54:12.241893,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,03/11/2021,18/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",213.71
2300,CGH,2021-10-29 13:54:12.241893,GRUPO HX - SUV AUTOMÁTICA PLUS,03/11/2021,18/11/2021,08:00,08:00," Creta, T-cross ou Similar ",276.29
2301,CGH,2021-10-29 13:54:12.241893,GRUPO JC - MOVIDA CARGO,03/11/2021,18/11/2021,08:00,08:00," Doblo Cargo, ou similar ",180.9
2302,CGH,2021-10-29 13:54:12.241893,GRUPO MJ - FURGÃO PREMIUM,03/11/2021,18/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",367.59
2303,CGH,2021-10-29 13:54:12.241893,GRUPO QX - EXECUTIVO AUTOMÁTICO,03/11/2021,18/11/2021,08:00,08:00," Cronos, Cruze sedan/Hatch, e Similar ",377.62
2304,CGH,2021-10-29 13:54:12.241893,GRUPO SX - CAMINHONETE 4X4,03/11/2021,18/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,561.89
2305,GRU,2021-10-29 13:54:13.782498,GRUPO AX - MOVIDA ON,03/11/2021,18/11/2021,08:00,08:00, Mobi Like ou similar ,128.96
2306,GRU,2021-10-29 13:54:13.782498,GRUPO B - ECONÔMICO,03/11/2021,18/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",139.89
2307,GRU,2021-10-29 13:54:13.782498,GRUPO BS - ECONÔMICO SEDAN,03/11/2021,18/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",150.29
2308,GRU,2021-10-29 13:54:13.782498,GRUPO BX - ECONÔMICO PLUS,03/11/2021,18/11/2021,08:00,08:00, HB20 ou Similar ,141.63
2309,GRU,2021-10-29 13:54:13.782498,GRUPO C - COMPACTO,03/11/2021,18/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",148.1
2310,GRU,2021-10-29 13:54:13.782498,GRUPO D - HATCH AUTOMÁTICO,03/11/2021,18/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",155.03
2311,GRU,2021-10-29 13:54:13.782498,GRUPO F - SEDAN COMPACTO S,03/11/2021,18/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",156.31
2312,GRU,2021-10-29 13:54:13.782498,GRUPO FX - SEDAN AUTOMÁTICO,03/11/2021,18/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",203.09
2313,GRU,2021-10-29 13:54:13.782498,GRUPO H - SUV AUTOMÁTICA,03/11/2021,18/11/2021,08:00,08:00," C4, 2008, Duster ou similar  ",232.54
2314,GRU,2021-10-29 13:54:13.782498,GRUPO HN - NOVO NISSAN KICKS,03/11/2021,18/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,302.78
2315,GRU,2021-10-29 13:54:13.782498,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,03/11/2021,18/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",250.73
2316,GRU,2021-10-29 13:54:13.782498,GRUPO HX - SUV AUTOMÁTICA PLUS,03/11/2021,18/11/2021,08:00,08:00," Creta, T-cross ou Similar ",274.2
2317,GRU,2021-10-29 13:54:13.782498,GRUPO J - MINIVAN,03/11/2021,18/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",193.97
2318,GRU,2021-10-29 13:54:13.782498,GRUPO JC - MOVIDA CARGO,03/11/2021,18/11/2021,08:00,08:00," Doblo Cargo, ou similar ",208.81
2319,GRU,2021-10-29 13:54:13.782498,GRUPO KX - SUV PREMIUM 7 Lugares,03/11/2021,18/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",630.79
2320,GRU,2021-10-29 13:54:13.782498,GRUPO MJ - FURGÃO PREMIUM,03/11/2021,18/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",427.08
2321,GRU,2021-10-29 13:54:13.782498,GRUPO SX - CAMINHONETE 4X4,03/11/2021,18/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,559.8
2322,GRU,2021-10-29 13:54:13.782498,GRUPO XE - EXECUTIVO ELÉTRICO,03/11/2021,18/11/2021,08:00,08:00, LEAF ou similar ,357.8
2323,CGH,2021-10-29 13:54:20.869635,GRUPO AX - MOVIDA ON,31/10/2021,15/11/2021,08:00,08:00, Mobi Like ou similar ,211.56
2324,CGH,2021-10-29 13:54:20.869635,GRUPO B - ECONÔMICO,31/10/2021,15/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",233.43
2325,CGH,2021-10-29 13:54:20.869635,GRUPO BS - ECONÔMICO SEDAN,31/10/2021,15/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",253.13
2326,CGH,2021-10-29 13:54:20.869635,GRUPO BX - ECONÔMICO PLUS,31/10/2021,15/11/2021,08:00,08:00, HB20 ou Similar ,235.17
2327,CGH,2021-10-29 13:54:20.869635,GRUPO D - HATCH AUTOMÁTICO,31/10/2021,15/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",264.66
2328,CGH,2021-10-29 13:54:20.869635,GRUPO F - SEDAN COMPACTO S,31/10/2021,15/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",263.52
2329,CGH,2021-10-29 13:54:20.869635,GRUPO FX - SEDAN AUTOMÁTICO,31/10/2021,15/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",300.27
2330,CGH,2021-10-29 13:54:20.869635,GRUPO H - SUV AUTOMÁTICA,31/10/2021,15/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",329.72
2331,CGH,2021-10-29 13:54:20.869635,GRUPO HN - NOVO NISSAN KICKS,31/10/2021,15/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,463.79
2332,CGH,2021-10-29 13:54:20.869635,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,31/10/2021,15/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",347.91
2333,CGH,2021-10-29 13:54:20.869635,GRUPO JC - MOVIDA CARGO,31/10/2021,15/11/2021,08:00,08:00," Doblo Cargo, ou similar ",463.12
2334,CGH,2021-10-29 13:54:20.869635,GRUPO MJ - FURGÃO PREMIUM,31/10/2021,15/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",529.23
2335,CGH,2021-10-29 13:54:20.869635,GRUPO MR - FURGÃO PREMIUM,31/10/2021,15/11/2021,08:00,08:00," Boxer, Jumper ou Similar ",531.86
2336,GRU,2021-10-29 13:54:41.657209,GRUPO MJ - FURGÃO PREMIUM,31/10/2021,15/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",513.56
2337,GRU,2021-10-29 13:54:41.657209,GRUPO SX - CAMINHONETE 4X4,31/10/2021,15/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,1126.29
2338,CGH,2021-10-29 13:54:51.381263,GRUPO AX - MOVIDA ON,05/11/2021,20/11/2021,08:00,08:00, Mobi Like ou similar ,135.21
2339,CGH,2021-10-29 13:54:51.381263,GRUPO B - ECONÔMICO,05/11/2021,20/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",154.35
2340,CGH,2021-10-29 13:54:51.381263,GRUPO BS - ECONÔMICO SEDAN,05/11/2021,20/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",169.06
2341,CGH,2021-10-29 13:54:51.381263,GRUPO BX - ECONÔMICO PLUS,05/11/2021,20/11/2021,08:00,08:00, HB20 ou Similar ,156.07
2342,CGH,2021-10-29 13:54:51.381263,GRUPO C - COMPACTO,05/11/2021,20/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",172.58
2343,CGH,2021-10-29 13:54:51.381263,GRUPO D - HATCH AUTOMÁTICO,05/11/2021,20/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",179.51
2344,CGH,2021-10-29 13:54:51.381263,GRUPO F - SEDAN COMPACTO S,05/11/2021,20/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",183.52
2345,CGH,2021-10-29 13:54:51.381263,GRUPO FX - SEDAN AUTOMÁTICO,05/11/2021,20/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",216.63
2346,CGH,2021-10-29 13:54:51.381263,GRUPO H - SUV AUTOMÁTICA,05/11/2021,20/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",236.55
2347,CGH,2021-10-29 13:54:51.381263,GRUPO HN - NOVO NISSAN KICKS,05/11/2021,20/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,357.34
2348,CGH,2021-10-29 13:54:51.381263,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,05/11/2021,20/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",254.74
2349,CGH,2021-10-29 13:54:51.381263,GRUPO HX - SUV AUTOMÁTICA PLUS,05/11/2021,20/11/2021,08:00,08:00," Creta, T-cross ou Similar ",328.76
2350,CGH,2021-10-29 13:54:51.381263,GRUPO JC - MOVIDA CARGO,05/11/2021,20/11/2021,08:00,08:00," Doblo Cargo, ou similar ",227.47
2351,CGH,2021-10-29 13:54:51.381263,GRUPO MJ - FURGÃO PREMIUM,05/11/2021,20/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",435.57
2352,CGH,2021-10-29 13:54:51.381263,GRUPO QX - EXECUTIVO AUTOMÁTICO,05/11/2021,20/11/2021,08:00,08:00," Cronos, Cruze sedan/Hatch, e Similar ",430.09
2353,CGH,2021-10-29 13:54:51.381263,GRUPO SX - CAMINHONETE 4X4,05/11/2021,20/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,614.36
2354,GRU,2021-10-29 13:54:53.481243,GRUPO AX - MOVIDA ON,05/11/2021,20/11/2021,08:00,08:00, Mobi Like ou similar ,142.81
2355,GRU,2021-10-29 13:54:53.481243,GRUPO B - ECONÔMICO,05/11/2021,20/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",153.75
2356,GRU,2021-10-29 13:54:53.481243,GRUPO BS - ECONÔMICO SEDAN,05/11/2021,20/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",164.14
2357,GRU,2021-10-29 13:54:53.481243,GRUPO BX - ECONÔMICO PLUS,05/11/2021,20/11/2021,08:00,08:00, HB20 ou Similar ,155.48
2358,GRU,2021-10-29 13:54:53.481243,GRUPO C - COMPACTO,05/11/2021,20/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",161.95
2359,GRU,2021-10-29 13:54:53.481243,GRUPO D - HATCH AUTOMÁTICO,05/11/2021,20/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",168.89
2360,GRU,2021-10-29 13:54:53.481243,GRUPO F - SEDAN COMPACTO S,05/11/2021,20/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",170.17
2361,GRU,2021-10-29 13:54:53.481243,GRUPO FX - SEDAN AUTOMÁTICO,05/11/2021,20/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",216.95
2362,GRU,2021-10-29 13:54:53.481243,GRUPO H - SUV AUTOMÁTICA,05/11/2021,20/11/2021,08:00,08:00," C4, 2008, Duster ou similar  ",246.4
2363,GRU,2021-10-29 13:54:53.481243,GRUPO HN - NOVO NISSAN KICKS,05/11/2021,20/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,316.64
2364,GRU,2021-10-29 13:54:53.481243,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,05/11/2021,20/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",264.59
2365,GRU,2021-10-29 13:54:53.481243,GRUPO HX - SUV AUTOMÁTICA PLUS,05/11/2021,20/11/2021,08:00,08:00," Creta, T-cross ou Similar ",288.05
2366,GRU,2021-10-29 13:54:53.481243,GRUPO J - MINIVAN,05/11/2021,20/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",207.83
2367,GRU,2021-10-29 13:54:53.481243,GRUPO JC - MOVIDA CARGO,05/11/2021,20/11/2021,08:00,08:00," Doblo Cargo, ou similar ",223.1
2368,GRU,2021-10-29 13:54:53.481243,GRUPO KX - SUV PREMIUM 7 Lugares,05/11/2021,20/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",644.65
2369,GRU,2021-10-29 13:54:53.481243,GRUPO MJ - FURGÃO PREMIUM,05/11/2021,20/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",440.93
2370,GRU,2021-10-29 13:54:53.481243,GRUPO SX - CAMINHONETE 4X4,05/11/2021,20/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,573.65
2371,GRU,2021-10-29 13:54:53.481243,GRUPO XE - EXECUTIVO ELÉTRICO,05/11/2021,20/11/2021,08:00,08:00, LEAF ou similar ,371.66
2372,CGH,2021-10-29 13:54:59.309590,GRUPO AX - MOVIDA ON,02/11/2021,17/11/2021,08:00,08:00, Mobi Like ou similar ,135.21
2373,CGH,2021-10-29 13:54:59.309590,GRUPO B - ECONÔMICO,02/11/2021,17/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",154.35
2374,CGH,2021-10-29 13:54:59.309590,GRUPO BS - ECONÔMICO SEDAN,02/11/2021,17/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",169.06
2375,CGH,2021-10-29 13:54:59.309590,GRUPO BX - ECONÔMICO PLUS,02/11/2021,17/11/2021,08:00,08:00, HB20 ou Similar ,156.07
2376,CGH,2021-10-29 13:54:59.309590,GRUPO C - COMPACTO,02/11/2021,17/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",172.58
